ts	imei	mwra	c.dogalize	c.android.chrome	c.katana	c.android.youtube	c.android.gm	c.updateassist	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.raider
2018-05-05 13:02:00	3590433799317661206	1.00000	12.57799	10.29296	9.63121	13.33672	12.26247	85.05988	78.00902	97.27367	82.33866	20.30616
2018-05-05 13:03:00	359043379931766833	0.00000	8.01493	13.33885	14.55436	7.37652	7.54659	72.35877	9.27419	67.20038	43.87821	90.33560
2018-05-05 13:04:00	3590433799317661362	0.00000	11.89807	13.52494	9.69753	4.57330	11.34588	82.73715	76.36189	56.58256	61.47245	75.35502
2018-05-05 13:05:00	8630330696303481107	1.00000	10.72433	8.29171	8.97970	8.85463	11.12356	84.88556	67.81991	80.31391	68.06403	45.56547
2018-05-05 13:06:00	359043379931766122	1.00000	13.29801	12.45297	14.44074	13.09714	8.42487	29.90853	24.33990	21.25684	90.22651	43.67404
2018-05-05 13:07:00	8630330696303482303	0.00000	7.70615	13.80776	11.74346	10.79740	6.15574	82.47539	26.78640	2.53154	3.60791	44.13437
2018-05-05 13:08:00	3590433799317661933	1.00000	10.21656	8.29657	10.16838	10.19761	14.46666	49.90071	19.64117	42.60351	76.82021	99.58687
2018-05-05 13:09:00	359043379931766296	0.00000	12.77368	10.32848	13.60396	13.91780	7.17443	61.92533	19.88808	28.20106	0.60914	24.36358
2018-05-05 13:10:00	359043379931766486	1.00000	12.40122	7.75453	7.37799	12.10956	11.62854	97.26967	21.10718	21.61690	99.26705	65.85233
2018-05-05 13:11:00	359043379931766254	0.00000	9.17503	15.46106	11.19704	4.95195	8.95249	74.18990	79.39679	9.71472	62.72046	1.20158
2018-05-05 13:12:00	3590433799317661727	1.00000	11.19373	10.00647	7.27243	12.58891	13.05140	48.11787	51.97707	95.29493	56.60439	26.71161
2018-05-05 13:13:00	8630330696303481818	0.00000	8.73790	9.15786	10.01320	12.72431	7.04771	30.75687	29.86390	84.27826	49.52508	42.17302
2018-05-05 13:14:00	863033069630348487	0.00000	10.94184	9.49411	12.80630	12.73501	9.94296	41.10629	25.56709	47.72705	57.56415	5.53540
2018-05-05 13:15:00	3590433799317661404	1.00000	11.91105	11.48734	11.58313	13.16882	11.45808	26.38326	92.65209	83.01407	17.00581	30.02937
2018-05-05 13:16:00	3590433799317662386	0.00000	9.30477	11.66498	12.33312	10.37223	10.23233	76.54411	36.64524	51.50675	98.70322	25.61938
2018-05-05 13:17:00	863033069630348867	1.00000	11.54197	10.16831	11.35738	16.88142	6.78790	59.58793	48.35869	31.43788	65.49595	28.99650
2018-05-05 13:18:00	863033069630348479	1.00000	13.38342	10.39405	15.20037	11.51090	8.30195	76.79996	41.23199	90.39468	70.73841	94.52767
2018-05-05 13:19:00	863033069630348842	1.00000	13.60527	9.88618	12.42446	15.35449	4.80432	44.59281	87.73170	54.94917	4.67144	84.80857
2018-05-05 13:20:00	8630330696303481206	1.00000	15.28270	14.18776	11.72926	12.65070	8.51650	94.78721	41.65559	6.83958	89.45966	65.95790
2018-05-05 13:21:00	8630330696303481339	1.00000	14.31624	8.88419	13.91948	15.26176	6.58250	87.26599	39.65225	54.53698	73.36687	67.45651
2018-05-05 13:22:00	359043379931766585	0.00000	10.40810	4.90255	9.39663	13.81297	10.22862	6.95996	5.19393	18.88671	55.07555	27.21573
2018-05-05 13:23:00	3590433799317661305	1.00000	10.99488	6.81357	6.92776	12.74302	15.18904	61.52362	12.90463	84.49404	98.37101	98.47262
2018-05-05 13:24:00	359043379931766072	0.00000	11.84703	12.84310	13.66773	8.31893	10.17399	79.92540	0.95408	61.20820	54.10702	58.01575
2018-05-05 13:25:00	8630330696303481503	1.00000	14.97519	8.76841	11.67808	13.95576	10.46822	36.62605	80.79629	62.28073	76.19918	74.41025
2018-05-05 13:26:00	8630330696303481990	1.00000	12.26408	15.58524	14.36589	9.41489	7.67827	87.49479	15.54728	61.76278	14.96679	52.41683
2018-05-05 13:27:00	359043379931766775	1.00000	12.35636	13.98728	12.38987	10.02071	12.77910	54.98582	29.26719	7.75391	85.99204	79.55755
2018-05-05 13:28:00	863033069630348826	0.00000	11.81106	14.93144	6.68272	13.43211	9.21840	20.80339	25.39854	53.09290	95.62778	21.39694
2018-05-05 13:29:00	359043379931766262	0.00000	7.85106	8.72561	14.74660	13.54945	6.30847	45.42491	74.52479	57.66273	46.98382	77.09992
2018-05-05 13:30:00	3590433799317662287	1.00000	14.12436	11.54288	14.10471	13.98419	7.04901	62.11568	67.92635	55.53399	68.53274	72.99304
2018-05-05 13:31:00	359043379931766502	0.00000	9.60611	13.97348	14.55340	10.49870	10.64108	60.46348	31.16357	84.36543	1.52337	16.63166
2018-05-05 13:32:00	359043379931766528	0.00000	7.63495	10.49268	10.42167	13.40145	5.82267	43.10394	10.97447	55.05232	34.57907	97.74788
2018-05-05 13:33:00	8630330696303482154	0.00000	10.24549	12.39777	13.01585	7.51912	12.79431	7.94718	70.03594	76.59942	80.30976	25.84931
2018-05-05 13:34:00	359043379931766601	0.00000	6.21801	4.86933	9.89270	9.58748	12.62544	28.61589	98.77738	98.07611	97.79888	84.99175
2018-05-05 13:35:00	3590433799317661883	0.00000	8.84780	13.90638	12.12616	7.37119	10.45130	40.40300	31.38102	34.51723	88.33694	31.27495
2018-05-05 13:36:00	8630330696303481743	0.00000	11.63796	5.11194	8.91855	11.79301	14.45302	96.34401	17.91466	32.41278	81.42717	44.66701
2018-05-05 13:37:00	8630330696303481164	1.00000	13.49557	14.53145	12.38488	11.23833	11.04487	11.62098	1.54383	6.39114	66.41712	44.50751
2018-05-05 13:38:00	863033069630348156	1.00000	16.65580	7.46378	9.86486	15.71557	11.37416	47.30126	52.20949	23.53752	33.55766	70.03066
2018-05-05 13:39:00	359043379931766346	1.00000	7.71305	9.45471	14.22826	11.54970	11.99438	15.68912	68.85912	1.52142	58.52806	82.46813
2018-05-05 13:40:00	3590433799317661404	1.00000	14.03967	13.09772	10.84471	14.83190	8.64827	68.13843	1.17191	67.53152	75.83988	15.07719
2018-05-05 13:41:00	8630330696303482394	1.00000	15.68997	16.89024	11.21852	10.23239	11.46197	39.51633	58.52867	56.89057	96.77269	27.88107
2018-05-05 13:42:00	3590433799317662477	1.00000	14.70165	14.50411	11.01649	11.98160	9.61996	88.66685	41.63260	67.12842	15.88700	23.41736
2018-05-05 13:43:00	359043379931766387	0.00000	6.82886	13.86995	13.27656	11.62580	9.86781	90.98931	31.93634	45.41804	85.24361	12.46771
2018-05-05 13:44:00	3590433799317661669	0.00000	8.87690	11.10785	16.26381	11.29240	9.95865	86.56605	77.43209	30.65749	31.77622	85.02016
2018-05-05 13:45:00	863033069630348636	0.00000	5.57816	11.57386	12.78766	13.71297	7.57973	49.94008	8.12692	26.69982	2.92477	42.52603
2018-05-05 13:46:00	3590433799317661446	1.00000	12.53971	12.01098	10.18820	13.02476	11.50579	52.49587	49.15348	28.86870	34.39147	8.91602
2018-05-05 13:47:00	863033069630348909	1.00000	13.05605	7.75918	8.62333	12.87246	13.82587	1.29577	68.91291	71.43686	59.40790	40.56649
2018-05-05 13:48:00	863033069630348289	0.00000	10.46488	10.55483	14.10453	12.82472	7.70440	30.36683	81.02130	10.89842	8.24831	94.93266
2018-05-05 13:49:00	359043379931766825	0.00000	12.98610	10.34675	11.43812	12.17415	11.96132	87.66238	67.24021	21.88702	82.93890	90.26379
2018-05-05 13:50:00	863033069630348693	0.00000	7.83421	11.93896	14.98136	9.00567	8.03211	22.17124	53.41718	25.22779	11.71552	21.27724
2018-05-05 13:51:00	8630330696303481065	0.00000	8.65924	14.59238	14.19165	7.63188	4.91276	35.04352	67.29959	20.10299	6.70934	14.79527
2018-05-05 13:52:00	3590433799317662246	0.00000	7.43280	6.75654	12.99932	12.26931	6.84254	5.19564	0.01547	57.42276	75.70261	93.56348
2018-05-05 13:53:00	863033069630348115	0.00000	7.83215	10.50957	12.74266	13.04435	9.44649	32.64270	13.01118	49.82290	58.64945	17.08711
2018-05-05 13:54:00	359043379931766189	1.00000	11.35604	15.69517	7.63228	8.98570	5.57103	24.55348	51.12327	36.35704	5.30673	7.13445
2018-05-05 13:55:00	863033069630348008	0.00000	9.31560	12.74736	20.10615	16.49649	9.07436	87.38133	97.98580	70.83569	50.07055	79.29027
2018-05-05 13:56:00	8630330696303482055	0.00000	7.60424	11.91560	16.25037	10.30288	6.77626	61.72749	98.20709	93.32894	62.74115	6.97673
2018-05-05 13:57:00	8630330696303481867	1.00000	10.84072	10.89761	13.09547	11.48373	10.11194	64.88600	32.01870	35.07600	78.33728	45.88544
2018-05-05 13:58:00	8630330696303481669	0.00000	8.57049	7.73491	14.50078	14.46730	8.65072	33.36306	69.77126	60.95497	39.27581	34.94921
2018-05-05 13:59:00	863033069630348743	0.00000	9.96086	14.24064	12.04432	6.37996	10.37528	82.76732	39.14946	85.81687	63.74458	83.69300
2018-05-05 14:00:00	3590433799317661057	0.00000	6.93979	13.06574	13.96661	9.41512	6.81687	33.77509	48.38572	9.92883	80.93554	14.58699
2018-05-05 14:01:00	3590433799317661271	0.00000	8.84914	14.65180	9.46534	9.53907	7.84218	81.25151	97.83732	45.48639	15.66758	6.85264
2018-05-05 14:02:00	3590433799317661370	1.00000	11.35531	15.11374	10.80237	11.59466	9.05677	40.64948	99.08999	91.42482	70.06321	9.68104
2018-05-05 14:03:00	8630330696303481057	1.00000	12.48419	16.29456	8.94260	12.56925	7.47889	36.16159	6.48644	14.90684	98.40814	50.02653
2018-05-05 14:04:00	359043379931766700	1.00000	11.07026	10.86667	14.48838	11.87896	11.68039	96.19106	45.16869	81.34615	93.78283	53.22971
2018-05-05 14:05:00	8630330696303482378	0.00000	9.08735	11.97864	12.78127	12.73626	10.24868	30.67566	90.08732	81.73618	85.70866	50.62061
2018-05-05 14:06:00	359043379931766858	0.00000	7.78599	11.60026	16.94890	10.17895	9.89124	70.64261	78.84496	34.23732	11.70785	2.47572
2018-05-05 14:07:00	3590433799317661487	1.00000	10.52728	13.30493	12.87645	10.89890	9.92883	49.84227	58.11860	92.83117	0.57217	39.32434
2018-05-05 14:08:00	863033069630348800	1.00000	14.65886	13.55969	11.73083	13.55690	8.54908	0.32214	3.07522	36.98380	25.84027	72.16895
2018-05-05 14:09:00	359043379931766478	1.00000	14.69337	9.96105	17.75262	13.09731	11.57000	13.30835	56.69851	20.85456	1.55174	25.84753
2018-05-05 14:10:00	359043379931766593	1.00000	14.43139	16.58904	12.35114	12.06714	8.53703	48.09895	16.99575	2.04840	82.27249	83.76877
2018-05-05 14:11:00	8630330696303481594	1.00000	16.79975	13.80398	14.38692	15.05395	7.28846	77.72348	44.42420	37.06998	24.21023	68.98863
2018-05-05 14:12:00	863033069630348289	1.00000	10.02658	9.20925	11.80154	14.05785	9.35249	31.04238	85.43608	85.60814	11.98526	23.62606
2018-05-05 14:13:00	3590433799317662345	1.00000	10.86558	6.16047	7.76320	9.61116	10.68394	62.36283	75.30981	70.34104	97.85575	1.73539
2018-05-05 14:14:00	3590433799317661461	1.00000	10.47896	12.06935	13.05861	11.38357	8.47214	82.28422	88.09937	63.08171	34.20093	22.86678
2018-05-05 14:15:00	8630330696303482402	1.00000	11.57252	12.87224	9.71005	14.10259	7.97512	35.11113	70.39773	94.30425	18.27775	63.40306
2018-05-05 14:16:00	8630330696303482253	0.00000	12.67135	11.52639	12.81183	12.22150	10.00955	37.38338	83.25233	68.02017	12.24743	59.73127
2018-05-05 14:17:00	3590433799317661610	1.00000	14.23621	6.99908	7.54766	12.63437	11.89721	37.50067	33.28361	26.65063	11.50614	46.37095
2018-05-05 14:18:00	3590433799317661131	1.00000	11.84406	9.22648	11.44845	14.58966	9.42989	37.86799	77.07768	90.74466	42.43388	96.87913
2018-05-05 14:19:00	3590433799317661818	0.00000	9.57321	8.07806	14.27951	13.90253	8.05089	78.03211	24.34886	72.39873	21.79439	20.62267
2018-05-05 14:20:00	863033069630348156	1.00000	11.92520	13.29171	10.94775	12.10964	14.12180	55.94432	67.11657	85.69083	89.35331	51.32341
2018-05-05 14:21:00	3590433799317662055	0.00000	15.71908	6.30135	12.03218	14.00232	11.13103	11.16500	95.09331	53.37920	24.58333	68.95972
2018-05-05 14:22:00	8630330696303481180	1.00000	13.81435	10.52778	7.55149	17.50012	14.59248	41.88187	48.90987	46.39839	0.86418	20.64685
2018-05-05 14:23:00	8630330696303482063	1.00000	9.87142	9.12982	9.35698	10.27001	15.89848	26.94323	54.94224	51.99122	26.85174	25.03913
2018-05-05 14:24:00	8630330696303482196	1.00000	12.85333	7.89014	10.21076	11.79361	8.35595	85.41108	79.54925	47.92394	34.51213	22.23950
2018-05-05 14:25:00	3590433799317661099	1.00000	9.73278	12.88587	12.16360	9.64617	13.05151	18.44670	76.79604	90.90100	30.92421	18.96036
2018-05-05 14:26:00	3590433799317661206	0.00000	11.18179	14.01784	13.93018	11.31266	10.42402	51.34372	43.70789	72.06547	55.23939	41.98087
2018-05-05 14:27:00	359043379931766361	1.00000	15.74048	10.29557	12.79271	16.45877	10.12391	21.74877	28.24900	26.00273	17.08114	93.59735
2018-05-05 14:28:00	863033069630348446	0.00000	8.36309	7.17197	13.12986	12.57612	8.50443	1.58809	37.46450	85.07992	2.62924	90.95128
2018-05-05 14:29:00	8630330696303481404	1.00000	12.14001	11.25804	16.54087	14.84652	8.71021	64.34700	65.75018	19.29207	16.65163	46.24013
2018-05-05 14:30:00	3590433799317661099	1.00000	12.52848	13.44716	11.79455	12.07950	9.38547	68.55834	29.27274	3.68671	65.60958	23.73962
2018-05-05 14:31:00	359043379931766858	1.00000	15.30722	10.36724	11.67876	12.81950	12.62498	61.46840	51.04880	13.04593	84.48058	82.56815
2018-05-05 14:32:00	3590433799317661842	0.00000	14.02902	9.50644	9.01851	13.56031	14.04983	69.09055	13.07767	30.76183	55.77854	50.47350
2018-05-05 14:33:00	8630330696303481677	0.00000	4.87833	8.80043	9.23568	11.62309	9.52402	73.33052	67.05531	74.88986	9.50975	15.90628
2018-05-05 14:34:00	3590433799317661826	1.00000	13.64028	9.81809	16.97842	12.16285	9.56589	97.67139	17.83991	51.61660	35.21770	73.64087
2018-05-05 14:35:00	359043379931766445	1.00000	12.87230	7.58666	10.03627	13.73703	9.91073	78.69873	42.58892	64.49538	84.48159	15.83088
2018-05-05 14:36:00	863033069630348883	0.00000	6.77326	11.34911	13.84179	11.82079	6.36082	39.61089	57.70091	70.06188	1.83977	15.91330
2018-05-05 14:37:00	863033069630348032	1.00000	12.21342	11.42470	10.21090	13.09847	9.60561	2.07271	72.24733	40.66593	10.93057	0.77802
2018-05-05 14:38:00	3590433799317661495	0.00000	10.78849	13.05762	9.82179	5.82289	5.34569	36.82902	43.48547	51.04983	19.89797	28.18056
2018-05-05 14:39:00	3590433799317662287	0.00000	11.61607	15.72714	12.41315	8.99347	6.44332	93.02205	67.24919	25.45468	78.77825	16.89501
2018-05-05 14:40:00	3590433799317661883	1.00000	14.55984	11.66880	10.54757	11.87413	11.05722	53.46498	40.22937	19.52665	55.06758	6.11378
2018-05-05 14:41:00	3590433799317661214	1.00000	9.30488	13.73391	11.88011	11.12385	11.90592	49.25149	81.39795	32.00247	43.68929	16.00730
2018-05-05 14:42:00	863033069630348651	1.00000	17.08823	9.64044	10.78421	16.13980	12.46475	6.94493	46.58338	76.27683	74.44930	73.82818
2018-05-05 14:43:00	3590433799317662253	1.00000	14.27801	7.78620	6.52429	12.69307	9.72540	87.97274	4.98291	18.11059	64.13297	13.17371
2018-05-05 14:44:00	863033069630348271	1.00000	14.83485	10.23068	11.78339	13.23165	13.98028	28.93453	74.39095	92.79501	35.92859	5.08136
2018-05-05 14:45:00	3590433799317661552	1.00000	12.16750	8.80596	8.90603	10.96878	11.13765	42.23806	44.84197	28.79086	59.84599	76.75387
2018-05-05 14:46:00	8630330696303482352	0.00000	9.87746	14.61186	18.00977	10.52459	6.68179	64.90142	74.18317	95.74825	89.37372	50.54032
2018-05-05 14:47:00	863033069630348347	1.00000	15.62379	13.90401	13.22239	10.61793	8.15471	15.67755	92.07459	65.51054	92.63684	3.24159
2018-05-05 14:48:00	3590433799317662089	1.00000	14.89943	9.91446	15.98062	13.13284	14.15231	76.11101	95.56703	1.27949	27.12479	36.82720
2018-05-05 14:49:00	3590433799317661289	0.00000	10.26503	8.09023	7.04710	11.65801	9.81972	70.01637	13.39052	37.57057	14.51543	35.09418
2018-05-05 14:50:00	863033069630348842	1.00000	14.84877	12.20176	11.38854	13.54597	6.39462	44.10039	40.88676	98.57258	8.55270	12.32093
2018-05-05 14:51:00	8630330696303481396	1.00000	12.55126	15.74142	10.59802	13.73523	5.87465	45.76726	26.15866	87.93783	38.67426	56.18546
2018-05-05 14:52:00	863033069630348917	1.00000	11.60485	14.88542	10.76076	10.92766	13.85892	29.95426	2.81205	3.06423	31.42143	7.04174
2018-05-05 14:53:00	3590433799317661446	0.00000	8.40109	12.87519	10.71689	9.85652	10.14171	21.15936	34.80334	20.38465	48.32468	93.26522
2018-05-05 14:54:00	8630330696303482147	1.00000	14.55265	13.73133	10.21867	12.71326	7.73765	23.46947	45.11813	49.24281	44.58740	54.10343
2018-05-05 14:55:00	359043379931766817	1.00000	16.18984	10.63779	10.16232	15.18171	13.09534	38.56853	63.42735	87.60602	78.26553	47.44998
2018-05-05 14:56:00	359043379931766767	0.00000	9.30278	14.21310	8.46515	7.04215	7.20710	23.65303	73.69573	17.74346	0.00000	2.29140
2018-05-05 14:57:00	3590433799317661305	1.00000	10.83875	11.23369	11.27374	13.59420	10.51883	47.56716	68.23069	83.47330	93.94174	13.18924
2018-05-05 14:58:00	359043379931766312	0.00000	8.00351	5.15213	16.48436	12.04648	11.39954	64.75154	47.75132	11.02942	32.52654	2.42747
2018-05-05 14:59:00	3590433799317661081	1.00000	10.75070	12.93316	11.74286	13.61168	11.28059	2.35695	95.60986	1.22376	4.89898	8.07059
2018-05-05 15:00:00	863033069630348461	0.00000	13.09780	13.06698	13.55249	12.48544	9.30861	93.32227	52.05550	13.22039	44.02226	27.22622
2018-05-05 15:01:00	3590433799317661560	0.00000	10.46964	13.33754	13.15229	13.48281	5.26653	37.43121	57.49218	17.57264	58.02027	2.01748
2018-05-05 15:02:00	8630330696303481982	1.00000	14.19668	13.71520	14.11944	10.40994	8.35858	86.47982	13.09698	21.16520	9.04786	26.90715
2018-05-05 15:03:00	3590433799317662253	1.00000	11.05094	11.53180	12.20681	14.68894	13.11744	34.89441	21.82233	73.90201	98.01983	82.03248
2018-05-05 15:04:00	8630330696303481636	1.00000	10.91771	8.78514	11.26152	9.23152	7.77196	85.44254	95.58843	27.97241	75.75082	45.45554
2018-05-05 15:05:00	863033069630348487	1.00000	15.15189	6.08572	8.78286	14.44137	14.63181	9.48594	47.46316	1.65559	80.56231	73.67424
2018-05-05 15:06:00	863033069630348057	1.00000	8.27408	18.89075	9.93374	10.89473	10.12174	42.80436	32.35947	91.22468	16.06746	72.68060
2018-05-05 15:07:00	359043379931766205	0.00000	12.89807	10.11396	15.12782	13.70085	9.63471	13.26839	51.95333	65.68266	97.94507	39.99221
2018-05-05 15:08:00	8630330696303482279	0.00000	6.72013	7.99002	12.33816	10.49262	13.13131	96.03489	21.43942	33.71243	71.71610	43.96957
2018-05-05 15:09:00	863033069630348297	1.00000	13.64383	10.70587	11.05120	14.63395	13.76707	90.96966	74.18222	3.66750	70.95003	35.71350
2018-05-05 15:10:00	3590433799317661503	1.00000	13.10466	8.40877	7.72711	13.25385	13.18177	3.91733	38.60494	66.20070	2.60209	85.24527
2018-05-05 15:11:00	863033069630348198	0.00000	8.23064	11.55820	12.84304	12.65760	6.81634	7.20667	82.61018	49.25961	7.40980	44.99917
2018-05-05 15:12:00	3590433799317661941	1.00000	20.93610	15.88625	16.28938	11.28097	5.04576	9.59285	99.38802	62.91674	50.15086	54.99742
2018-05-05 15:13:00	863033069630348180	1.00000	15.07123	12.47999	9.96444	13.65628	8.41252	73.13152	9.69349	50.96604	60.27104	71.72521
2018-05-05 15:14:00	8630330696303481206	0.00000	10.70533	9.11767	15.73923	13.47790	8.14796	51.11151	89.41853	68.84105	73.54973	96.70634
2018-05-05 15:15:00	359043379931766528	1.00000	17.67705	6.63405	8.70049	15.10953	11.35352	65.93862	93.13642	92.77262	92.48732	29.36931
2018-05-05 15:16:00	3590433799317661776	1.00000	13.85750	7.54461	9.65153	13.89993	9.32591	4.75906	90.28660	35.49237	83.68321	20.74805
2018-05-05 15:17:00	8630330696303481966	1.00000	11.46360	12.17406	8.23625	13.30058	15.77465	0.87036	93.79559	36.23468	9.42031	96.28366
2018-05-05 15:18:00	3590433799317661974	1.00000	18.81677	14.94931	14.67966	12.40579	7.57528	37.43604	84.11724	12.86327	88.78834	95.71678
2018-05-05 15:19:00	8630330696303481578	1.00000	11.12942	11.35917	13.80312	11.14948	9.51268	23.26975	12.15479	43.39207	21.58429	17.18244
2018-05-05 15:20:00	359043379931766304	1.00000	12.10220	15.33003	7.97808	14.71017	9.76402	85.90260	71.48941	14.97086	6.44717	27.04051
2018-05-05 15:21:00	8630330696303481883	0.00000	8.53676	10.62992	12.65192	14.63526	8.45892	49.00735	1.81388	49.62285	53.17471	3.32898
2018-05-05 15:22:00	3590433799317662139	0.00000	8.54678	14.54159	15.83297	7.18209	3.45179	63.46626	5.28260	67.99064	8.32362	24.81721
2018-05-05 15:23:00	8630330696303481347	0.00000	11.40235	13.48219	16.96467	10.40986	8.86463	73.02401	72.93213	33.50888	6.93590	42.99668
2018-05-05 15:24:00	3590433799317662428	1.00000	12.79906	9.36092	11.45408	15.46862	10.78162	14.62491	74.93116	16.07797	10.21331	19.83319
2018-05-05 15:25:00	8630330696303481552	1.00000	9.84567	7.67712	7.95271	10.37064	13.70999	91.23894	62.08812	94.53088	67.09116	69.16324
2018-05-05 15:26:00	3590433799317661172	1.00000	14.78572	13.38001	12.97727	12.73530	10.20596	29.94245	83.85801	95.47841	98.46616	29.13402
2018-05-05 15:27:00	3590433799317662444	0.00000	9.81087	10.43609	15.25860	13.39312	4.98121	38.48701	63.38287	46.75507	9.26473	71.69411
2018-05-05 15:28:00	863033069630348313	1.00000	13.60736	13.98162	10.62578	13.18112	10.87985	80.22151	4.82387	34.92734	19.71094	88.63878
2018-05-05 15:29:00	359043379931766114	1.00000	7.48317	14.50848	10.32624	7.80978	9.10205	45.78062	24.81364	36.10374	9.39277	70.91338
2018-05-05 15:30:00	359043379931766486	0.00000	7.09105	5.22897	12.00144	10.57308	11.60380	30.60345	75.34570	3.87906	94.89493	41.82065
2018-05-05 15:31:00	8630330696303482295	1.00000	9.13276	7.09967	13.98165	14.97580	9.87655	21.28801	51.31486	67.73157	15.75565	53.79512
