ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.android.gm	p.system	p.browser.provider	p.notifier	p.simulator	p.gms.persistent	p.katana	p.android.defcontainer	p.process.gapps	p.olauncher	p.dogalize	p.android.vending	p.google	p.inputmethod.latin	p.android.gms
2018-05-05 11:48:00	8630330696303482030	0.00000	8.44647	11.58158	11.78647	10.55429	11.66837	11.46892	13.61593	64.29691	0.00163	59.27841	51.70133	35.82418	14.25803	50.19995	75.06719	99.12219	79.91624	5.72336	28.21198	59.82660
2018-05-05 11:49:00	8630330696303481552	0.00000	9.17524	8.40050	6.95646	14.12017	7.81117	7.31390	14.43725	70.93303	1.69731	39.73697	32.59107	45.41225	41.90420	92.78166	91.79660	25.64057	3.62447	90.72384	82.81232	83.53993
2018-05-05 11:50:00	8630330696303481024	0.00000	13.99011	13.30283	12.67187	12.53253	9.48313	11.30246	9.18042	49.78676	0.00045	31.71461	68.12779	49.27648	51.02899	12.57702	99.06731	2.97603	54.76803	94.08489	66.86570	37.47179
2018-05-05 11:51:00	359043379931766916	1.00000	6.39118	14.65870	8.47610	11.51546	13.64341	8.59542	8.12617	69.83023	0.00775	50.42873	45.50917	59.67711	32.45362	89.06991	87.37720	69.62553	44.78898	21.19566	6.43971	68.02001
2018-05-05 11:52:00	8630330696303482477	0.00000	7.95528	13.90452	11.59909	11.50591	9.32998	12.15797	15.32210	61.85684	0.00068	17.77567	34.26623	50.19681	38.18629	71.80360	61.72283	77.86671	97.16486	30.30375	96.05960	65.09841
2018-05-05 11:53:00	359043379931766510	1.00000	9.88850	10.48170	10.01865	11.69815	8.40632	8.51550	9.89236	75.44424	0.25224	54.34752	80.43748	43.48884	41.65714	24.49726	94.37733	75.79933	22.74804	23.41312	23.84320	93.14217
2018-05-05 11:54:00	3590433799317661164	1.00000	10.41029	12.09437	10.61402	14.42379	12.26459	9.75931	10.54654	58.89316	0.07712	73.65764	38.50494	37.37229	30.63567	1.61819	27.83287	35.01570	10.32254	53.46622	67.94862	79.02417
2018-05-05 11:55:00	359043379931766973	0.00000	11.09778	12.51424	14.38025	13.50057	7.85879	12.91721	13.69653	68.13513	0.00025	57.20979	54.21765	40.85483	52.22114	78.02369	87.01885	0.23629	55.84125	11.67250	36.30150	32.00415
2018-05-05 11:56:00	863033069630348693	1.00000	11.38953	11.85958	7.58319	11.98082	13.08850	9.81133	6.79724	61.72423	0.05545	51.04681	40.09433	52.93854	50.93572	47.83607	72.06513	15.46865	45.36280	32.03556	53.31470	47.09595
2018-05-05 11:57:00	3590433799317662154	1.00000	8.24931	13.61347	11.05305	13.39986	10.95117	7.51508	9.38376	70.75505	0.02348	49.65921	64.56828	42.43082	39.06649	74.57618	68.22904	28.55753	28.77763	21.46236	69.96553	73.33417
2018-05-05 11:58:00	3590433799317662303	1.00000	12.27430	15.65528	12.50959	13.64913	8.75468	12.84585	6.49719	84.74910	0.00065	69.32952	54.98589	40.50319	45.81168	84.97616	18.45777	0.38539	73.55679	6.20982	33.92269	11.76465
2018-05-05 11:59:00	863033069630348362	0.00000	9.08109	12.66046	8.04622	10.56942	13.36083	8.63738	10.03364	64.50750	0.00558	10.77813	54.63767	40.87712	44.45576	64.66171	70.24258	14.22905	18.16336	27.92411	76.77456	71.71798
2018-05-05 12:00:00	8630330696303481198	0.00000	11.46479	11.31089	10.57933	10.81214	10.83111	11.38460	13.88499	62.69940	0.00012	27.73459	35.24682	47.35326	41.29824	40.43949	41.68335	31.73725	52.19854	46.00470	33.33393	94.94907
2018-05-05 12:01:00	8630330696303482220	1.00000	9.00864	10.77398	10.39246	12.82337	9.69757	9.44849	13.54933	71.29270	0.00106	50.39915	42.79319	39.06820	47.30373	86.75904	66.04780	66.98406	64.09190	33.03936	21.96600	8.22832
2018-05-05 12:02:00	863033069630348354	1.00000	6.78265	9.03140	6.23828	8.65059	12.07488	9.12804	12.20430	55.30694	0.00441	49.28946	45.02252	34.99900	62.08573	91.98711	68.28373	58.66816	61.63152	23.32604	33.35416	1.54467
2018-05-05 12:03:00	3590433799317661677	0.00000	11.71361	11.21004	13.21440	14.81123	9.42213	9.13056	13.37570	72.14543	0.00121	38.11386	32.33622	62.43402	42.10057	88.79322	4.22845	45.32514	82.58022	73.07056	55.78771	9.36160
2018-05-05 12:04:00	3590433799317662154	0.00000	10.59501	10.18028	13.07307	12.70250	8.58238	13.91148	9.93238	64.56449	0.00302	54.89638	53.82100	33.37765	30.43028	7.55454	13.45223	29.00663	53.16082	88.15678	5.87355	85.98192
2018-05-05 12:05:00	359043379931766361	1.00000	10.31171	8.49554	11.13387	13.56786	10.11783	7.11299	11.89270	71.94540	0.14397	43.38242	53.80537	31.13113	47.33418	56.31620	70.85613	13.03991	17.35170	55.12666	57.49082	72.11681
2018-05-05 12:06:00	863033069630348966	1.00000	9.88657	13.05574	10.50076	12.58770	12.15427	9.19766	7.41749	67.79125	0.16632	35.13006	43.87312	51.22992	39.19941	21.53461	35.53217	68.63116	53.66009	14.57099	93.29059	20.88123
2018-05-05 12:07:00	863033069630348834	1.00000	9.75129	14.12925	6.85475	9.12851	8.69056	10.49744	9.25785	72.17575	0.00464	49.79198	82.79545	48.22774	39.26965	86.82384	34.87955	29.11392	87.95083	90.79875	66.52508	5.42885
2018-05-05 12:08:00	863033069630348099	1.00000	11.26402	10.26931	10.78522	14.34197	5.87682	6.67388	12.03862	72.30684	0.01326	52.22270	46.07325	58.79360	26.61047	46.50776	84.60446	92.16118	29.06577	38.67246	82.76360	14.38232
2018-05-05 12:09:00	3590433799317661032	1.00000	13.78775	12.72953	11.75885	11.38596	14.49045	10.64730	7.62097	57.91606	0.00788	59.64118	45.13729	59.80292	48.14898	71.90685	27.95638	68.01068	76.79032	41.06075	41.43998	81.40514
2018-05-05 12:10:00	8630330696303481230	0.00000	11.96123	9.75746	9.83832	10.38583	11.31529	13.80689	11.73092	60.15722	0.00688	45.27532	72.28974	53.68619	16.28875	1.36549	56.46561	25.48673	23.13442	47.35145	84.35283	22.86492
2018-05-05 12:11:00	863033069630348370	0.00000	9.41834	12.83771	12.30615	16.32758	4.40796	9.97353	12.54205	78.59226	0.00210	56.29868	32.75913	23.84494	43.26266	9.50989	31.64750	96.63995	15.47482	56.06522	19.77069	33.60674
2018-05-05 12:12:00	863033069630348693	1.00000	7.72122	9.16540	8.40410	15.23935	8.78110	10.33211	14.74037	61.41186	0.00149	21.85236	44.13753	14.15067	52.79927	16.42707	23.43387	18.71861	56.21297	76.53271	14.91288	49.01413
2018-05-05 12:13:00	8630330696303481511	0.00000	7.32716	12.66742	7.45019	15.12187	11.84329	11.46916	11.07724	65.99233	0.00136	59.25355	49.56601	61.86962	59.85077	72.10850	55.73124	32.33386	91.63614	55.19794	49.51560	80.51936
2018-05-05 12:14:00	3590433799317662014	1.00000	11.74453	9.35110	6.64077	10.72011	14.85579	8.90118	9.63362	66.89672	0.00486	51.42446	56.51403	49.33682	58.40526	78.40442	92.02998	59.66956	10.57353	23.68793	51.63697	91.61907
2018-05-05 12:15:00	8630330696303482428	0.00000	7.91259	15.04392	12.13378	13.48326	8.03154	12.85484	13.30202	74.24959	0.00015	21.80089	77.74202	45.17736	46.89628	61.15744	19.68035	88.63706	68.06174	0.66369	75.07191	72.02153
2018-05-05 12:16:00	359043379931766007	1.00000	7.72844	14.97057	9.50064	13.33699	13.43602	6.90076	6.53800	78.84629	0.01139	75.39685	41.76519	42.16622	40.93366	53.69013	0.37472	56.36895	52.57948	94.41999	56.84560	15.76594
2018-05-05 12:17:00	359043379931766445	1.00000	9.10313	8.84173	9.03968	10.67322	13.86139	9.75655	9.65239	64.06359	0.09808	46.89831	56.25569	70.58829	61.25241	64.33378	49.85752	74.96569	0.92715	45.98516	91.12862	70.00730
2018-05-05 12:18:00	863033069630348610	1.00000	11.42130	13.09567	8.44629	6.41805	12.87940	9.83151	7.74868	76.19521	0.05365	64.64495	61.77010	55.53701	39.10105	65.34105	98.74482	7.99332	64.29673	25.96283	19.20191	8.06679
2018-05-05 12:19:00	8630330696303481495	1.00000	6.12941	10.21873	5.50830	8.91251	11.93010	9.15172	8.60053	59.64652	0.32606	55.07035	44.29076	77.60320	26.96187	7.25345	55.45664	2.43677	18.38819	43.72642	24.16537	25.53779
2018-05-05 12:20:00	863033069630348081	1.00000	9.48639	13.47695	9.09732	13.17262	12.40713	9.28140	9.25054	69.88616	0.08306	11.01387	50.79236	63.02920	50.19166	9.39803	92.45071	82.61106	10.41502	31.82838	72.63984	47.67968
2018-05-05 12:21:00	8630330696303481487	0.00000	11.62302	9.20891	7.71943	12.09978	10.10332	7.39314	12.14776	66.57576	0.12124	32.05801	63.90929	81.05873	51.16843	93.33145	59.57103	78.91571	99.23710	71.96256	83.84082	61.37166
2018-05-05 12:22:00	863033069630348875	1.00000	7.47152	12.83610	8.61909	13.81245	13.78882	8.72877	9.23306	69.08276	0.00655	62.75875	48.48085	79.34789	46.79312	99.88768	96.45327	86.00945	36.78813	1.10350	94.69012	54.38871
2018-05-05 12:23:00	3590433799317662154	0.00000	9.79878	13.19169	12.80943	12.47061	8.89118	12.08026	13.02287	61.89461	0.00489	36.98493	40.69343	60.57289	43.20874	87.25626	74.22526	32.60078	92.50694	94.18014	20.17282	94.36806
2018-05-05 12:24:00	359043379931766601	1.00000	5.35728	10.56401	8.22847	10.05240	8.51844	8.32914	10.67455	74.39186	0.16259	56.24333	32.79440	32.89316	51.98012	13.17954	20.68867	90.65922	62.08944	92.35356	69.77765	41.34845
2018-05-05 12:25:00	8630330696303481719	1.00000	7.14862	12.61828	12.50206	13.62632	14.02825	6.54218	8.38543	56.69819	0.00328	38.58362	36.64248	38.52713	39.94595	81.56222	18.59457	2.58906	22.71283	9.79834	95.64110	46.82682
2018-05-05 12:26:00	8630330696303481339	1.00000	9.40604	10.02558	6.46087	15.38014	12.99562	10.38559	11.92203	65.01929	0.00042	1.54656	51.72106	28.03716	37.29203	11.84293	97.05287	21.94089	38.73914	92.88508	99.65590	81.43361
2018-05-05 12:27:00	8630330696303482394	1.00000	5.04207	15.23002	10.35179	12.34881	12.04640	10.28319	6.30677	64.41854	0.00125	30.64117	53.71765	58.37217	35.63011	69.84020	41.44930	2.90019	55.94049	27.61250	65.48461	56.99235
2018-05-05 12:28:00	8630330696303482022	0.00000	12.97308	13.62824	11.58992	11.76866	7.25631	13.34987	7.81774	65.56534	0.00047	46.07756	25.93938	63.82504	48.20227	2.79640	49.76760	63.13783	41.02995	0.27279	84.40710	16.75613
2018-05-05 12:29:00	359043379931766130	0.00000	12.44427	10.15735	13.09286	12.13733	9.51655	10.88148	11.50782	50.39216	0.00026	49.59639	64.76495	53.59330	28.87379	24.29425	56.51410	7.30122	87.86975	5.50605	82.06692	20.93816
2018-05-05 12:30:00	8630330696303482337	1.00000	10.38223	11.47466	9.23944	14.29857	9.24200	10.31714	7.86371	59.91194	0.00954	47.61202	47.62848	52.22301	58.43769	4.08063	76.52679	98.49973	10.02869	9.49942	24.06028	10.16914
2018-05-05 12:31:00	863033069630348446	1.00000	10.67746	6.49873	8.14863	14.16898	8.15783	11.46458	18.05258	64.56428	0.02286	53.60337	36.28904	38.78602	72.40255	72.46718	72.01099	9.59105	54.84772	23.24306	40.34909	75.98507
2018-05-05 12:32:00	3590433799317661867	1.00000	8.26246	12.18221	7.14225	14.61554	14.14711	8.16407	9.29758	77.12132	0.00435	45.61930	58.25780	40.75789	56.74941	3.13989	45.23835	96.83164	97.74886	23.88034	48.06136	74.81468
2018-05-05 12:33:00	359043379931766478	1.00000	6.49207	14.97842	8.02687	11.07547	12.63823	9.37630	5.76062	70.07309	0.00338	44.68246	67.46048	64.64946	32.45099	2.26203	71.09418	19.73768	2.40969	15.56977	76.75528	23.99823
2018-05-05 12:34:00	8630330696303482329	0.00000	11.36733	11.81192	12.95125	11.39947	9.95477	13.66925	7.87537	61.39122	0.00535	42.05401	37.95031	59.12624	29.04963	91.56749	18.44590	71.05468	43.88289	48.90823	86.86231	34.11756
2018-05-05 12:35:00	359043379931766106	1.00000	8.93723	7.42601	11.02433	9.71165	7.40382	11.19109	11.53640	70.27066	0.00412	15.06913	54.72769	52.00568	20.46778	34.51931	56.18962	12.13339	72.19640	71.25783	89.50576	46.55579
2018-05-05 12:36:00	8630330696303481636	1.00000	6.52768	13.32048	8.10399	13.23887	12.37711	8.33480	12.35390	60.79237	0.00246	36.43862	47.16763	45.83115	30.50791	21.78281	4.40607	71.62250	70.32012	61.02978	67.39770	66.84531
2018-05-05 12:37:00	3590433799317662287	1.00000	5.94364	10.74067	10.65784	7.59876	10.91839	10.99289	9.33876	69.44800	0.09714	46.65270	45.11727	23.20968	41.00456	80.21513	81.41661	76.60272	12.82318	50.30872	21.47398	28.19244
2018-05-05 12:38:00	863033069630348933	0.00000	9.05559	12.98629	15.78446	11.13676	11.43909	13.32907	16.70318	62.68777	0.00051	53.26746	42.34089	65.72807	64.43463	39.33041	94.67919	55.94406	47.60281	11.89266	32.84053	75.10453
2018-05-05 12:39:00	863033069630348933	0.00000	8.86693	13.15973	12.65701	11.32725	13.10129	12.92968	14.22468	63.84155	0.00106	51.90589	49.78843	43.16300	13.24082	7.39225	55.50803	29.59118	23.42263	85.45678	5.37717	30.27620
2018-05-05 12:40:00	3590433799317661495	1.00000	7.59864	12.60349	7.57606	14.17828	15.72842	9.29933	7.92250	65.80706	0.01913	31.47526	58.28106	67.09444	21.11130	11.55364	96.63890	72.05519	90.24181	50.31579	24.67043	17.96880
2018-05-05 12:41:00	8630330696303481693	1.00000	9.19481	14.96498	13.26914	14.58739	8.99866	10.42659	12.87619	76.05116	0.00027	45.00491	53.03368	38.31422	51.99200	17.47806	88.17949	12.59279	6.79659	32.74801	10.85698	45.92105
2018-05-05 12:42:00	8630330696303481644	0.00000	11.18317	10.42912	15.13404	14.57902	8.90665	10.50943	14.54210	67.55093	0.00033	39.69131	38.27158	49.81176	68.47354	64.63054	39.39513	61.73845	82.00294	41.25080	13.33471	27.10123
2018-05-05 12:43:00	3590433799317661552	1.00000	9.82138	12.22809	10.51146	13.07429	8.73603	7.08292	9.81399	63.69042	0.39386	36.81957	41.14225	29.49786	52.32209	27.06919	15.17471	88.21224	28.14027	25.54857	82.05641	26.20443
2018-05-05 12:44:00	863033069630348495	1.00000	9.97620	12.01656	8.65398	14.07551	8.73818	10.44098	11.31010	56.61695	0.00341	32.90305	45.53389	50.38595	44.59725	3.88049	97.00862	44.44288	66.17409	96.34137	54.61091	50.11294
2018-05-05 12:45:00	3590433799317661396	1.00000	4.35512	14.68980	9.33263	16.34697	13.37969	9.63176	9.82297	52.79093	0.00025	49.92360	47.15725	41.75719	50.94162	62.79412	96.79093	56.70190	83.12839	74.89252	79.22994	2.45045
2018-05-05 12:46:00	8630330696303481065	1.00000	10.23755	11.58621	13.05989	13.59739	5.10377	7.49092	7.04602	67.17266	0.00373	45.29905	52.29644	32.77271	50.77050	18.51270	99.78862	80.10033	74.38173	44.32377	36.05468	67.34411
2018-05-05 12:47:00	863033069630348560	1.00000	9.58825	10.86503	6.58595	11.86609	16.17655	8.41275	10.90691	64.64525	0.00945	38.44887	48.64948	54.08947	57.43870	4.43862	68.62710	72.48621	18.87353	94.74771	24.55005	60.33354
2018-05-05 12:48:00	8630330696303482246	1.00000	9.25214	11.73698	9.32571	13.26303	10.89616	9.85090	8.78480	72.75889	0.00157	52.14802	40.44235	57.77437	41.85763	10.48984	32.47298	49.81744	18.08531	16.78616	36.55255	1.95466
2018-05-05 12:49:00	8630330696303482303	1.00000	11.15830	11.08551	7.54848	10.92887	14.34920	9.06112	12.56826	60.25896	0.05131	39.65782	48.04762	40.78017	46.63342	78.41685	28.90884	21.21122	17.64274	82.80743	7.77586	0.47944
2018-05-05 12:50:00	359043379931766999	1.00000	10.56558	11.79610	10.95449	15.39010	5.06180	6.52311	11.63360	64.61412	0.02911	32.46267	67.87183	45.48786	34.16212	47.05929	57.24561	75.20149	86.42026	82.93721	55.75816	94.21862
2018-05-05 12:51:00	863033069630348362	1.00000	8.25952	7.76641	7.07888	9.35058	13.90468	12.38887	11.42402	76.80290	3.12991	18.76344	54.76178	34.38281	34.48353	91.21545	84.19263	14.86832	51.63799	50.55896	10.17637	3.70982
2018-05-05 12:52:00	863033069630348651	1.00000	7.29857	13.60771	6.62131	11.60456	12.39412	8.94344	10.36146	70.81193	0.01636	25.52093	57.52201	61.82621	49.28588	50.49922	83.71555	75.36396	25.89132	34.75631	20.81155	61.02121
2018-05-05 12:53:00	863033069630348800	0.00000	10.52006	15.06369	11.92614	15.57054	7.11283	10.19014	11.32481	73.03412	0.00035	43.37197	57.18835	73.76681	28.18255	51.71160	46.06217	37.75698	39.00725	99.23281	94.44007	23.17352
2018-05-05 12:54:00	3590433799317661768	1.00000	10.99325	10.75935	9.63029	12.65356	11.30261	10.47042	8.73305	63.17951	0.02402	32.78948	31.06225	21.09790	60.64713	31.89598	40.50516	30.09491	35.26904	40.30635	80.28045	66.64776
2018-05-05 12:55:00	863033069630348404	1.00000	7.94099	13.36867	9.71793	17.56437	11.89902	7.21647	6.57382	58.65663	0.01100	28.54403	38.06657	54.61845	50.44164	36.36727	13.00037	45.46959	62.49089	54.64013	77.09072	3.93967
2018-05-05 12:56:00	3590433799317661834	1.00000	8.99502	10.69722	8.36642	14.33953	16.55577	9.31800	11.53490	53.41387	0.10437	30.52615	52.97825	47.64609	37.89446	75.07634	3.09072	56.59299	48.20271	77.34364	79.71400	84.65870
2018-05-05 12:57:00	8630330696303481511	1.00000	8.47375	12.55644	8.84165	14.13446	11.33133	10.49648	10.92257	64.61219	0.00426	33.80328	46.22074	68.65399	47.64483	58.35845	55.52825	68.86002	89.34998	61.11453	66.00225	58.18250
2018-05-05 12:58:00	359043379931766700	1.00000	13.07636	13.68239	12.82832	10.34261	11.23084	8.62144	8.35894	80.53759	79.72504	80.64093	78.22396	32.81210	61.52484	13.15368	42.45855	48.27494	65.10585	93.31763	32.65781	3.33541
2018-05-05 12:59:00	8630330696303481255	0.00000	12.31464	10.73925	11.69359	9.42442	12.28683	11.81554	6.18018	63.09871	0.00033	56.38194	49.95929	64.43626	21.81289	3.98786	52.26244	76.75988	17.42984	25.63687	11.58241	49.67565
2018-05-05 13:00:00	863033069630348412	0.00000	13.65547	12.10775	13.76628	11.87920	6.80583	10.25521	10.01266	76.00566	0.00004	61.37582	62.38321	42.13568	49.95390	43.00842	61.39921	60.74305	78.60275	62.98801	2.94679	69.17788
2018-05-05 13:01:00	359043379931766825	1.00000	8.31851	11.08427	10.38024	13.45882	6.75056	9.19284	10.27001	76.15403	0.07243	36.50796	45.75935	46.46144	28.98049	81.18755	18.80971	37.23375	15.74520	7.63229	14.77945	90.52846
2018-05-05 13:02:00	3590433799317661206	1.00000	8.28035	10.31694	11.69732	12.95546	6.52388	7.31011	10.30120	60.18395	0.02356	39.78279	79.97196	32.34885	25.04338	56.23825	23.54910	50.30132	28.47166	93.93413	2.14397	48.75466
2018-05-05 13:03:00	359043379931766833	0.00000	11.32123	13.02998	12.20993	13.11901	9.29374	10.03812	13.04682	64.55880	0.00037	50.84655	55.00853	31.04801	29.50878	61.36713	24.53077	35.63422	66.91101	89.48268	23.17562	67.26556
2018-05-05 13:04:00	3590433799317661362	0.00000	6.74220	12.12498	10.70439	12.19738	8.17991	12.76117	13.34073	74.07369	0.01192	29.74598	66.35333	75.93284	28.90977	49.60841	38.25160	2.96508	47.76478	67.03415	75.16736	88.33102
2018-05-05 13:05:00	8630330696303481107	1.00000	9.52402	7.50170	13.38795	15.15959	8.10001	8.95398	12.68809	53.06282	0.00377	45.28858	50.55240	59.60718	40.71601	30.84847	82.19431	61.71271	23.08078	96.68761	41.26946	39.20299
2018-05-05 13:06:00	359043379931766122	1.00000	10.09620	12.61114	9.83959	11.53644	10.47245	8.90905	7.75434	63.60482	0.04826	35.19231	60.34762	24.88459	42.96366	71.33654	13.92779	49.55288	52.68161	47.51597	38.65742	40.91965
2018-05-05 13:07:00	8630330696303482303	0.00000	10.95667	14.45063	12.37433	14.47874	6.63309	11.52003	11.15492	74.11043	0.00024	52.44399	47.29314	63.18647	33.78426	81.75136	36.68751	77.92506	0.34447	53.36785	1.18638	63.03174
2018-05-05 13:08:00	3590433799317661933	1.00000	4.87739	13.40229	5.94294	16.02361	15.42654	9.94254	7.93080	85.19885	0.00235	34.34336	57.52714	42.52083	43.81104	0.90720	63.57474	9.76436	39.07071	74.64171	91.06138	52.65933
2018-05-05 13:09:00	359043379931766296	0.00000	12.25279	12.15168	12.38176	13.41656	9.94635	12.46100	9.97587	76.98352	0.02862	35.63820	41.76652	35.67235	44.39078	91.70322	36.45466	93.04369	72.62930	7.13184	68.70576	5.07007
2018-05-05 13:10:00	359043379931766486	1.00000	10.08844	8.84544	10.53411	15.03603	8.17678	8.52064	14.21363	51.48881	0.01970	22.24065	69.63885	38.52490	31.05689	73.62579	72.97013	79.60029	94.47517	81.78438	62.34654	40.72348
2018-05-05 13:11:00	359043379931766254	0.00000	10.08087	12.49852	9.70514	13.39916	9.50763	8.33072	14.51207	77.99363	0.00087	49.93143	47.96711	39.15174	32.11137	81.87093	24.00085	98.36008	36.68066	64.25166	12.23993	37.13475
2018-05-05 13:12:00	3590433799317661727	1.00000	6.95622	8.68805	10.09310	10.62209	9.32809	10.97615	12.46675	61.91971	0.00592	37.48563	62.43733	61.70850	52.57712	6.55158	83.63634	89.68511	74.30108	24.43086	22.30196	88.07769
2018-05-05 13:13:00	8630330696303481818	0.00000	11.14172	12.11580	11.41136	13.49152	9.95963	14.23027	7.61419	68.00840	0.00062	72.61840	62.97536	50.99858	48.56465	50.03236	2.69523	75.86624	11.52809	95.19074	98.96968	65.01322
2018-05-05 13:14:00	863033069630348487	0.00000	12.44921	11.07775	13.79323	14.66616	10.82324	12.06607	11.79580	64.84391	0.00467	55.92105	42.38979	52.53323	48.39052	23.32144	31.93297	40.74898	97.18934	76.89759	50.10228	51.21371
2018-05-05 13:15:00	3590433799317661404	1.00000	9.27133	12.96008	8.51096	10.77902	13.30444	10.66834	9.88529	56.30845	0.01207	44.25534	61.58208	52.57744	22.67767	74.73343	25.09723	6.88936	28.59241	89.89036	61.36335	47.05757
2018-05-05 13:16:00	3590433799317662386	0.00000	8.32785	10.83436	8.42628	9.09781	11.26043	13.43917	13.82045	57.71006	0.00092	52.85901	63.22522	43.25825	49.85215	10.01888	59.90408	13.24180	35.88425	58.80525	10.51080	46.36988
2018-05-05 13:17:00	863033069630348867	1.00000	10.72517	11.10223	8.25229	8.46491	17.39271	8.34870	10.82523	52.86043	0.00838	55.83471	41.04264	67.01153	51.27214	80.46417	90.06994	97.19867	99.04343	89.53419	67.23655	64.88845
2018-05-05 13:18:00	863033069630348479	1.00000	8.24194	13.85403	10.77327	15.06505	12.22988	10.30810	7.32757	59.22431	0.05256	22.96954	57.01159	61.11467	58.18048	40.24389	60.62416	1.83885	34.02190	52.58416	9.62980	85.75367
2018-05-05 13:19:00	863033069630348842	1.00000	10.74881	13.83763	8.72940	10.58500	11.49924	7.95217	7.23979	80.18348	0.06556	21.64948	45.59234	41.87443	44.59667	59.11744	20.99405	67.43946	74.93966	13.47274	78.32772	35.10999
2018-05-05 13:20:00	8630330696303481206	1.00000	9.80108	15.26013	9.02212	11.91230	8.62316	11.37106	8.29610	63.78007	0.35063	36.96743	57.68383	26.17083	40.51475	39.14595	4.11977	51.35892	54.00195	13.11909	3.78150	85.03280
